,support,itemsets
0,0.2541899441340782,"frozenset({'7', 'VHTTP_LPR: SpSp'})"
1,0.26536312849162014,"frozenset({'7', 'VHTTP_snippassocie: 16a 16a', 'VHTTP_LPR: LpLp'})"
2,0.29329608938547486,"frozenset({'7', 'TPH1_Intron7: CC'})"
3,0.22346368715083798,"frozenset({'VHTTP_snippassocie: 14a 16a', '7', 'VHTTP_LPR: SpLp', 'TPH1_Intron7: AC'})"
