,support,itemsets
0,0.3348519362186788,"frozenset({'3', 'TPH1_Intron4: TC'})"
1,0.3895216400911162,"frozenset({'3', 'TPH1_intron1b: AA'})"
2,0.2938496583143508,"frozenset({'3', 'TPH1_Intron4: CC', 'TPH1_intron1b: AT'})"
