,support,itemsets
0,0.2,"frozenset({'9', 'TPH2_Intron5: TC'})"
1,0.23076923076923078,"frozenset({'9', 'MAOA_Promo: 1', 'TPH2_Intron5: TT'})"
2,0.3384615384615385,"frozenset({'9', 'MAOA_Promo: 2', 'TPH2_Intron5: TT'})"
