,support,itemsets
0,0.23550724637681159,"frozenset({'3', 'MAOA_Promo: 1'})"
1,0.2572463768115942,"frozenset({'3', 'TPH2_Intron5: TC'})"
2,0.30434782608695654,"frozenset({'3', 'TPH2_Intron5: TT', 'MAOA_Promo: 2'})"
