,support,itemsets
0,0.4034334763948498,"frozenset({'TPH2_9000_Aci_I: GG', 'TPH1_Intron4: TC', '4'})"
1,0.41630901287553645,"frozenset({'TPH2_9000_Aci_I: GG', 'TPH1_Intron4: CC', '4'})"
