,support,itemsets
0,0.2347266881028939,"frozenset({'12', 'TPH1_Intron3: 216 216', 'TPH1_Intron9: tt'})"
1,0.3762057877813505,"frozenset({'TPH1_Intron3: 216 217', '12', 'TPH1_Intron9: ct'})"
