,support,itemsets
0,0.2545454545454545,"frozenset({'MAOA_Promo: 2 2', '6'})"
1,0.2,"frozenset({'MAOA_Promo: 1 2', 'TPH1_Intron4: CC', '6'})"
2,0.2727272727272727,"frozenset({'TPH1_Intron4: TC', 'TPH1_promo: 12', '6'})"
3,0.38181818181818183,"frozenset({'TPH1_promo: 11', 'TPH1_Intron4: CC', '6'})"
4,0.2,"frozenset({'TPH1_promo: 12', 'TPH1_Intron4: CC', '6'})"
