,support,itemsets
0,0.2,"frozenset({'@_httpb_promoteur: SS', '17'})"
1,0.22666666666666666,"frozenset({'VHT2A_1438: GG', '17'})"
2,0.2,"frozenset({'VHT2A_1438: AG', '@_httpb_promoteur: LL', '17'})"
3,0.28,"frozenset({'VHT2A_1438: AG', '@_httpb_promoteur: SL', '17'})"
