,support,itemsets
0,0.22580645161290322,"frozenset({'MAOA_promo_activite: B', '6'})"
1,0.25806451612903225,"frozenset({'MAOA_promo_activite: B H', 'TPH2_9000_Aci_I: GG', '6'})"
2,0.22580645161290322,"frozenset({'TPH2_9000_Aci_I: GG', 'VHTTP_snippassocie: 16a 16a', '6'})"
3,0.25806451612903225,"frozenset({'TPH2_9000_Aci_I: GG', 'MAOA_promo_activite: H H', '6'})"
4,0.2903225806451613,"frozenset({'VHTTP_snippassocie: 14a 16a', 'TPH2_9000_Aci_I: GG', '6'})"
