,support,itemsets
0,0.5,"frozenset({'VHT2A_1438: AG', '12', 'TPH2_Intron5: TT', 'VHTTP_Intron2: 10 12'})"
1,0.5,"frozenset({'VHT2A_1438: AG', '12', 'TPH2_Intron5: TT', 'VHTTP_Intron2: 12 12'})"
