,support,itemsets
0,0.22807017543859648,"frozenset({'MAOA_Promo: 1 2', '4'})"
1,0.2324561403508772,"frozenset({'MAOA_Promo: 2 2', '4'})"
2,0.33771929824561403,"frozenset({'MAOA_Promo: 2', '4'})"
3,0.36403508771929827,"frozenset({'HT1B_861: CG', '4'})"
4,0.5877192982456141,"frozenset({'HT1B_861: GG', '4'})"
