,support,itemsets
0,0.2641509433962264,"frozenset({'7', 'TPH1_T8687: FF'})"
1,0.2641509433962264,"frozenset({'TPH1_T8687: SS', '7'})"
2,0.3018867924528302,"frozenset({'TPH1_T8687: FS', '7', 'TPH2_9000_Eco72_1: AA'})"
3,0.39622641509433965,"frozenset({'7', 'TPH2_9000_Eco72_1: TA'})"
