,support,itemsets
0,0.2018348623853211,"frozenset({'TPH1_T8687: FF', '6'})"
1,0.3394495412844037,"frozenset({'TPH2_9000_Eco72_1: TA', '6'})"
2,0.22018348623853212,"frozenset({'TPH1_T8687: SS', 'TPH2_9000_Eco72_1: AA', '6'})"
3,0.22018348623853212,"frozenset({'TPH1_T8687: FS', 'TPH2_9000_Eco72_1: AA', '6'})"
