,support,itemsets
0,0.27205882352941174,"frozenset({'TPH2_9000_Aci_I: GG', '7', 'VHTTP_Intron2: 12 12'})"
1,0.5,"frozenset({'TPH2_9000_Aci_I: GG', '7', 'VHTTP_Intron2: 10 12'})"
