,support,itemsets
0,0.375,"frozenset({'TPH2_9000_Aci_I: GG', '3', 'VHTTP_Intron2: 10 12'})"
1,0.4270833333333333,"frozenset({'TPH2_9000_Aci_I: GG', '3', 'VHTTP_Intron2: 12 12'})"
